id,name_list_as,name_display_as,name_full_title,name_address_as,latest_party_id,latest_party_name,latest_party_short,latestParty_governmentType,latestParty_isIndependentParty,gender,membershipFrom,membershipFromId,membership_house,membershipStartDate,membershipEndDate,membershipEndReason,membershipEndReasonNotes,membershipEndReasonId,statusIsActive,statusDescription,statusNotes,statusId,status,statusStartDate
172,"Abbott, Ms Diane","Ms Diane Abbott","Rt Hon Diane Abbott MP","Ms Abbott",8,"Independent","Ind","",true,"F","Hackney North and Stoke Newington",3506,1,"1987-06-11T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4212,"Abrahams, Debbie","Debbie Abrahams","Debbie Abrahams MP","Debbie Abrahams",15,"Labour","Lab",3,false,"F","Oldham East and Saddleworth",3670,1,"2011-01-13T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4639,"Afolami, Bim","Bim Afolami","Bim Afolami MP","Bim Afolami",4,"Conservative","Con",0,false,"M","Hitchin and Harpenden",3535,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1586,"Afriyie, Adam","Adam Afriyie","Adam Afriyie MP","Adam Afriyie",4,"Conservative","Con",0,false,"M","Windsor",3855,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4741,"Aiken, Nickie","Nickie Aiken","Nickie Aiken MP","",4,"Conservative","Con",0,false,"F","Cities of London and Westminster",3415,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4069,"Aldous, Peter","Peter Aldous","Peter Aldous MP","Peter Aldous",4,"Conservative","Con",0,false,"M","Waveney",3834,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4138,"Ali, Rushanara","Rushanara Ali","Rushanara Ali MP","Rushanara Ali",15,"Labour","Lab",3,false,"F","Bethnal Green and Bow",3320,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4747,"Ali, Tahir","Tahir Ali","Tahir Ali MP","",15,"Labour","Lab",3,false,"M","Birmingham, Hall Green",3327,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4411,"Allan, Lucy","Lucy Allan","Lucy Allan MP","Lucy Allan",4,"Conservative","Con",0,false,"F","Telford",3797,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4573,"Allin-Khan, Dr Rosena","Dr Rosena Allin-Khan","Dr Rosena Allin-Khan MP","Dr Rosena Allin-Khan",15,"Labour","Lab",3,false,"F","Tooting",3806,1,"2016-06-16T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4667,"Amesbury, Mike","Mike Amesbury","Mike Amesbury MP","Mike Amesbury",15,"Labour","Lab",3,false,"M","Weaver Vale",3836,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4788,"Anderson, Fleur","Fleur Anderson","Fleur Anderson MP","",15,"Labour","Lab",3,false,"F","Putney",3689,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4743,"Anderson, Lee","Lee Anderson","Lee Anderson MP","",4,"Conservative","Con",0,false,"M","Ashfield",3296,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4742,"Anderson, Stuart","Stuart Anderson","Stuart Anderson MP","",4,"Conservative","Con",0,false,"M","Wolverhampton South West",3864,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4032,"Andrew, Stuart","Stuart Andrew","Rt Hon Stuart Andrew MP","Stuart Andrew",4,"Conservative","Con",0,false,"M","Pudsey",3688,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4512,"Ansell, Caroline","Caroline Ansell","Caroline Ansell MP","",4,"Conservative","Con",0,false,"F","Eastbourne",3467,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4623,"Antoniazzi, Tonia","Tonia Antoniazzi","Tonia Antoniazzi MP","Tonia Antoniazzi",15,"Labour","Lab",3,false,"F","Gower",3499,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4362,"Argar, Edward","Edward Argar","Rt Hon Edward Argar MP","Edward Argar",4,"Conservative","Con",0,false,"M","Charnwood",3401,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4244,"Ashworth, Jonathan","Jonathan Ashworth","Rt Hon Jonathan Ashworth MP","Jonathan Ashworth",15,"Labour (Co-op)","Lab",3,false,"M","Leicester South",3571,1,"2011-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4855,"Atherton, Sarah","Sarah Atherton","Sarah Atherton MP","",4,"Conservative","Con",0,false,"F","Wrexham",3869,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4399,"Atkins, Victoria","Victoria Atkins","Victoria Atkins MP","Victoria Atkins",4,"Conservative","Con",0,false,"F","Louth and Horncastle",3587,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4798,"Bacon, Gareth","Gareth Bacon","Gareth Bacon MP","Gareth Bacon",4,"Conservative","Con",0,false,"M","Orpington",3672,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1451,"Bacon, Mr Richard","Mr Richard Bacon","Mr Richard Bacon MP","Mr Bacon",4,"Conservative","Con",0,false,"M","South Norfolk",3746,1,"2001-06-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4597,"Badenoch, Kemi","Kemi Badenoch","Rt Hon Kemi Badenoch MP","",4,"Conservative","Con",0,false,"F","Saffron Walden",3713,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4757,"Bailey, Shaun","Shaun Bailey","Shaun Bailey MP","",4,"Conservative","Con",0,false,"M","West Bromwich West",3842,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4847,"Baillie, Siobhan","Siobhan Baillie","Siobhan Baillie MP","",4,"Conservative","Con",0,false,"F","Stroud",3786,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4784,"Baker, Duncan","Duncan Baker","Duncan Baker MP","",4,"Conservative","Con",0,false,"M","North Norfolk",3647,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4064,"Baker, Mr Steve","Mr Steve Baker","Mr Steve Baker MP","Mr Baker",4,"Conservative","Con",0,false,"M","Wycombe",3870,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4107,"Baldwin, Harriett","Harriett Baldwin","Harriett Baldwin MP","Harriett Baldwin",4,"Conservative","Con",0,false,"F","West Worcestershire",3848,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4095,"Barclay, Steve","Steve Barclay","Rt Hon Steve Barclay MP","",4,"Conservative","Con",0,false,"M","North East Cambridgeshire",3641,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4486,"Bardell, Hannah","Hannah Bardell","Hannah Bardell MP","Hannah Bardell",29,"Scottish National Party","SNP","",false,"F","Livingston",1826,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4828,"Barker, Paula","Paula Barker","Paula Barker MP","",15,"Labour","Lab",3,false,"F","Liverpool, Wavertree",3583,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1390,"Baron, Mr John","Mr John Baron","Mr John Baron MP","Mr Baron",4,"Conservative","Con",0,false,"M","Basildon and Billericay",3305,1,"2001-06-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4800,"Baynes, Simon","Simon Baynes","Simon Baynes MP","",4,"Conservative","Con",0,false,"M","Clwyd South",3420,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
328,"Beckett, Margaret","Margaret Beckett","Rt Hon Margaret Beckett MP","Margaret Beckett",15,"Labour","Lab",3,false,"F","Derby South",3443,1,"1983-06-09T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4697,"Begley, Órfhlaith","Órfhlaith Begley","Órfhlaith Begley MP","",30,"Sinn Féin","SF","",false,"F","West Tyrone",3847,1,"2018-05-03T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4790,"Begum, Apsana","Apsana Begum","Apsana Begum MP","",15,"Labour","Lab",3,false,"F","Poplar and Limehouse",3683,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4837,"Bell, Aaron","Aaron Bell","Aaron Bell MP","",4,"Conservative","Con",0,false,"M","Newcastle-under-Lyme",3628,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
413,"Benn, Hilary","Hilary Benn","Rt Hon Hilary Benn MP","Hilary Benn",15,"Labour","Lab",3,false,"M","Leeds Central",3565,1,"1999-06-10T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4793,"Benton, Scott","Scott Benton","Scott Benton MP","",8,"Independent","Ind","",true,"M","Blackpool South",3338,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
103,"Beresford, Sir Paul","Sir Paul Beresford","Sir Paul Beresford MP","Sir Paul",4,"Conservative","Con",0,false,"M","Mole Valley",3615,1,"1992-04-09T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4060,"Berry, Sir Jake","Sir Jake Berry","Sir Jake Berry MP","",4,"Conservative","Con",0,false,"M","Rossendale and Darwen",3705,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
394,"Betts, Mr Clive","Mr Clive Betts","Mr Clive Betts MP","Mr Betts",15,"Labour","Lab",3,false,"M","Sheffield South East",3723,1,"1992-04-09T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4818,"Bhatti, Saqib","Saqib Bhatti","Saqib Bhatti MP","",4,"Conservative","Con",0,false,"M","Meriden",3601,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4421,"Black, Mhairi","Mhairi Black","Mhairi Black MP","Mhairi Black",29,"Scottish National Party","SNP","",false,"F","Paisley and Renfrewshire South",2286,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4390,"Blackford, Ian","Ian Blackford","Rt Hon Ian Blackford MP","Ian Blackford",29,"Scottish National Party","SNP","",false,"M","Ross, Skye and Lochaber",2456,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4005,"Blackman, Bob","Bob Blackman","Bob Blackman MP","Bob Blackman",4,"Conservative","Con",0,false,"M","Harrow East",3517,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4357,"Blackman, Kirsty","Kirsty Blackman","Kirsty Blackman MP","Kirsty Blackman",29,"Scottish National Party","SNP","",false,"F","Aberdeen North",14,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4864,"Blake, Olivia","Olivia Blake","Olivia Blake MP","",15,"Labour","Lab",3,false,"F","Sheffield, Hallam",3725,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4058,"Blomfield, Paul","Paul Blomfield","Paul Blomfield MP","Paul Blomfield",15,"Labour","Lab",3,false,"M","Sheffield Central",3722,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
104,"Blunt, Crispin","Crispin Blunt","Crispin Blunt MP","Mr Blunt",4,"Conservative","Con",0,false,"M","Reigate",3695,1,"1997-05-01T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1581,"Bone, Mr Peter","Mr Peter Bone","Mr Peter Bone MP","Mr Bone",4,"Conservative","Con",0,false,"M","Wellingborough",3837,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4748,"Bonnar, Steven","Steven Bonnar","Steven Bonnar MP","",29,"Scottish National Party","SNP","",false,"M","Coatbridge, Chryston and Bellshill",728,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
117,"Bottomley, Sir Peter","Sir Peter Bottomley","Sir Peter Bottomley MP","Sir Peter",4,"Conservative","Con",0,false,"M","Worthing West",3868,1,"1975-06-26T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4601,"Bowie, Andrew","Andrew Bowie","Andrew Bowie MP","Andrew Bowie",4,"Conservative","Con",0,false,"M","West Aberdeenshire and Kincardine",3096,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4663,"Bradley, Ben","Ben Bradley","Ben Bradley MP","Ben Bradley",4,"Conservative","Con",0,false,"M","Mansfield",3599,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4110,"Bradley, Karen","Karen Bradley","Rt Hon Karen Bradley MP","",4,"Conservative","Con",0,false,"F","Staffordshire Moorlands",3771,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
230,"Bradshaw, Mr Ben","Mr Ben Bradshaw","Rt Hon Ben Bradshaw MP","Mr Bradshaw",15,"Labour","Lab",3,false,"M","Exeter",3481,1,"1997-05-01T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
435,"Brady, Sir Graham","Sir Graham Brady","Sir Graham Brady MP","Sir Graham",4,"Conservative","Con",0,false,"M","Altrincham and Sale West",3291,1,"1997-05-01T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4373,"Brady, Mickey","Mickey Brady","Mickey Brady MP","Mr Brady",30,"Sinn Féin","SF","",false,"M","Newry and Armagh",3631,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4475,"Braverman, Suella","Suella Braverman","Rt Hon Suella Braverman KC MP","Suella Braverman",4,"Conservative","Con",0,false,"F","Fareham",3482,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1400,"Brennan, Kevin","Kevin Brennan","Kevin Brennan MP","Kevin Brennan",15,"Labour","Lab",3,false,"M","Cardiff West",3392,1,"2001-06-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4643,"Brereton, Jack","Jack Brereton","Jack Brereton MP","Jack Brereton",4,"Conservative","Con",0,false,"M","Stoke-on-Trent South",3779,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4133,"Bridgen, Andrew","Andrew Bridgen","Andrew Bridgen MP","Andrew Bridgen",1043,"The Reclaim Party","Reclaim","",false,"M","North West Leicestershire",3657,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2023-01-18T00:00:00"
4067,"Brine, Steve","Steve Brine","Steve Brine MP","Steve Brine",4,"Conservative","Con",0,false,"M","Winchester",3854,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4792,"Bristow, Paul","Paul Bristow","Paul Bristow MP","",4,"Conservative","Con",0,false,"M","Peterborough",3678,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4838,"Britcliffe, Sara","Sara Britcliffe","Sara Britcliffe MP","",4,"Conservative","Con",0,false,"F","Hyndburn",3544,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4417,"Brock, Deidre","Deidre Brock","Deidre Brock MP","Deidre Brock",29,"Scottish National Party","SNP","",false,"F","Edinburgh North and Leith",1041,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4470,"Brown, Alan","Alan Brown","Alan Brown MP","Mr Brown",29,"Scottish National Party","SNP","",false,"M","Kilmarnock and Loudoun",1624,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1583,"Brown, Ms Lyn","Ms Lyn Brown","Ms Lyn Brown MP","",15,"Labour","Lab",3,false,"F","West Ham",3844,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
523,"Brown, Mr Nicholas","Mr Nicholas Brown","Rt Hon Nicholas Brown MP","Mr Brown",8,"Independent","Ind","",true,"M","Newcastle upon Tyne East",3626,1,"1983-06-09T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4801,"Browne, Anthony","Anthony Browne","Anthony Browne MP","",4,"Conservative","Con",0,false,"M","South Cambridgeshire",3738,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
3958,"Bruce, Fiona","Fiona Bruce","Fiona Bruce MP","Fiona Bruce",4,"Conservative","Con",0,false,"F","Congleton",3424,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1446,"Bryant, Sir Chris","Sir Chris Bryant","Sir Chris Bryant MP","Sir Chris Bryant",15,"Labour","Lab",3,false,"M","Rhondda",3696,1,"2001-06-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4821,"Buchan, Felicity","Felicity Buchan","Felicity Buchan MP","",4,"Conservative","Con",0,false,"F","Kensington",3555,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
199,"Buck, Ms Karen","Ms Karen Buck","Ms Karen Buck MP","Ms Buck",15,"Labour","Lab",3,false,"F","Westminster North",3849,1,"1997-05-01T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4106,"Buckland, Sir Robert","Sir Robert Buckland","Rt Hon Sir Robert Buckland KC MP","Sir Robert",4,"Conservative","Con",0,false,"M","South Swindon",3752,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4613,"Burghart, Alex","Alex Burghart","Alex Burghart MP","Alex Burghart",4,"Conservative","Con",0,false,"M","Brentwood and Ongar",3361,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4493,"Burgon, Richard","Richard Burgon","Richard Burgon MP","Richard Burgon",15,"Labour","Lab",3,false,"M","Leeds East",3566,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
3922,"Burns, Sir Conor","Sir Conor Burns","Rt Hon Sir Conor Burns MP","Sir Conor Burns",4,"Conservative","Con",0,false,"M","Bournemouth West",3351,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1489,"Butler, Dawn","Dawn Butler","Dawn Butler MP","Dawn Butler",15,"Labour","Lab",3,false,"F","Brent Central",3358,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4745,"Butler, Rob","Rob Butler","Rob Butler MP","Rob Butler ",4,"Conservative","Con",0,false,"M","Aylesbury",3299,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4831,"Byrne, Ian","Ian Byrne","Ian Byrne MP","",15,"Labour","Lab",3,false,"M","Liverpool, West Derby",3584,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1171,"Byrne, Liam","Liam Byrne","Rt Hon Liam Byrne MP","Rt Hon. Liam Byrne",15,"Labour","Lab",3,false,"M","Birmingham, Hodge Hill",3328,1,"2004-07-15T00:00:00","","","","",true,"Current Member","",0,0,"2022-05-17T00:00:00"
4389,"Cadbury, Ruth","Ruth Cadbury","Ruth Cadbury MP","Ruth Cadbury",15,"Labour","Lab",3,false,"F","Brentford and Isleworth",3360,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4086,"Cairns, Alun","Alun Cairns","Rt Hon Alun Cairns MP","Alun Cairns",4,"Conservative","Con",0,false,"M","Vale of Glamorgan",3819,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4770,"Callaghan, Amy","Amy Callaghan","Amy Callaghan MP","",29,"Scottish National Party","SNP","",false,"F","East Dunbartonshire",965,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4412,"Cameron, Dr Lisa","Dr Lisa Cameron","Dr Lisa Cameron MP","Dr Cameron",29,"Scottish National Party","SNP","",false,"F","East Kilbride, Strathaven and Lesmahagow",985,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
529,"Campbell, Sir Alan","Sir Alan Campbell","Rt Hon Sir Alan Campbell MP","Sir Alan Campbell",15,"Labour","Lab",3,false,"M","Tynemouth",3815,1,"1997-05-01T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1409,"Campbell, Mr Gregory","Mr Gregory Campbell","Mr Gregory Campbell MP","Mr Campbell",7,"Democratic Unionist Party","DUP","",false,"M","East Londonderry",3463,1,"2001-06-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4651,"Carden, Dan","Dan Carden","Dan Carden MP","Dan Carden",15,"Labour","Lab",3,false,"M","Liverpool, Walton",3582,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1442,"Carmichael, Mr Alistair","Mr Alistair Carmichael","Rt Hon Alistair Carmichael MP","Mr Carmichael",17,"Liberal Democrat","LD","",false,"M","Orkney and Shetland",2256,1,"2001-06-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4791,"Carter, Andy","Andy Carter","Andy Carter MP","",4,"Conservative","Con",0,false,"M","Warrington South",3830,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4519,"Cartlidge, James","James Cartlidge","James Cartlidge MP","James Cartlidge",4,"Conservative","Con",0,false,"M","South Suffolk",3751,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
288,"Cash, Sir William","Sir William Cash","Sir William Cash MP","Sir William",4,"Conservative","Con",0,false,"M","Stone",3780,1,"1984-05-03T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4865,"Cates, Miriam","Miriam Cates","Miriam Cates MP","",4,"Conservative","Con",0,false,"F","Penistone and Stocksbridge",3676,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4492,"Caulfield, Maria","Maria Caulfield","Maria Caulfield MP","Maria Caulfield",4,"Conservative","Con",0,false,"F","Lewes",3574,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4481,"Chalk, Alex","Alex Chalk","Alex Chalk KC MP","Alex Chalk",4,"Conservative","Con",0,false,"M","Cheltenham",3406,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4765,"Chamberlain, Wendy","Wendy Chamberlain","Wendy Chamberlain MP","",17,"Liberal Democrat","LD","",false,"F","North East Fife",2135,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4267,"Champion, Sarah","Sarah Champion","Sarah Champion MP","Sarah Champion",15,"Labour","Lab",3,false,"F","Rotherham",3707,1,"2012-11-29T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4402,"Chapman, Douglas","Douglas Chapman","Douglas Chapman MP","Douglas Chapman",29,"Scottish National Party","SNP","",false,"M","Dunfermline and West Fife",929,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4610,"Charalambous, Bambos","Bambos Charalambous","Bambos Charalambous MP","Bambos Charalambous",8,"Independent","Ind","",true,"M","Enfield, Southgate",3475,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4419,"Cherry, Joanna","Joanna Cherry","Joanna Cherry KC MP","Joanna Cherry",29,"Scottish National Party","SNP","",false,"F","Edinburgh South West",1048,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
3987,"Chishti, Rehman","Rehman Chishti","Rehman Chishti MP","Rehman Chishti",4,"Conservative","Con",0,false,"M","Gillingham and Rainham",3496,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
242,"Chope, Sir Christopher","Sir Christopher Chope","Sir Christopher Chope MP","Sir Christopher",4,"Conservative","Con",0,false,"M","Christchurch",3414,1,"1997-05-01T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4380,"Churchill, Jo","Jo Churchill","Jo Churchill MP","Jo Churchill",4,"Conservative","Con",0,false,"F","Bury St Edmunds",3381,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4822,"Clark, Feryal","Feryal Clark","Feryal Clark MP","",15,"Labour","Lab",3,false,"F","Enfield North",3474,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1578,"Clark, Greg","Greg Clark","Rt Hon Greg Clark MP","Greg Clark",4,"Conservative","Con",0,false,"M","Tunbridge Wells",3813,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4655,"Clarke, Sir Simon","Sir Simon Clarke","Rt Hon Sir Simon Clarke MP","Sir Simon Clarke",4,"Conservative","Con",0,false,"M","Middlesbrough South and East Cleveland",3611,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4819,"Clarke, Theo","Theo Clarke","Theo Clarke MP","",4,"Conservative","Con",0,false,"F","Stafford",3770,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4756,"Clarke-Smith, Brendan","Brendan Clarke-Smith","Brendan Clarke-Smith MP","",4,"Conservative","Con",0,false,"M","Bassetlaw",3307,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4835,"Clarkson, Chris","Chris Clarkson","Chris Clarkson MP","",4,"Conservative","Con",0,false,"M","Heywood and Middleton",3533,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4366,"Cleverly, James","James Cleverly","Rt Hon James Cleverly MP","",4,"Conservative","Con",0,false,"M","Braintree",3356,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
249,"Clifton-Brown, Sir Geoffrey","Sir Geoffrey Clifton-Brown","Sir Geoffrey Clifton-Brown MP","Sir Geoffrey",4,"Conservative","Con",0,false,"M","The Cotswolds",3799,1,"1992-04-09T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4098,"Coffey, Dr Thérèse","Dr Thérèse Coffey","Rt Hon Dr Thérèse Coffey MP","",4,"Conservative","Con",0,false,"F","Suffolk Coastal",3787,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
